# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
2.131850374097132672e+01 2.177302210097471047e+01 8.272072431787542701e-01 9.319255914042695821e+00 7.953447948111084465e+00 -2.225677730824865641e+00 -2.152488997678495650e+02
2.178054123549466325e+01 2.288652181103901029e+01 8.732333507565412489e+00 8.806649854452841097e+00 6.094143862462111372e+00 -4.717941100431325196e+00 -2.252055871464870052e+02
2.841419705967665621e+01 2.499168512359769423e+01 4.817768532824311833e+00 9.222060171524196548e+00 4.040467359394157576e+00 -4.267724387409888465e+00 -3.916928961640140869e+02
3.940124454723789427e+01 3.694774555965904028e+01 3.351409466847831364e+00 8.330600398610521040e+00 6.047223981587528385e+00 -2.005431467684192626e+01 -7.642386348265671359e+02
9.517991782827742497e+01 1.020384441461941378e+02 1.541845471431719083e+01 6.187432457527120455e+00 1.898253284904711791e-01 -2.327258615033686908e+02 -4.517617977789765973e+03
2.282707872085645207e+01 2.038098711258573559e+01 3.176650040545442089e+00 9.405314766703298801e+00 6.362392923151617197e+00 -1.042270454680194192e+00 -2.485473603550340442e+02
1.094211317133578660e+02 1.063412371300715051e+02 1.009098910490591550e+01 6.302222513478545451e+00 1.123319132536293896e+00 -1.540551256883035478e+02 -5.974501631606950468e+03
1.643331511252850774e+01 1.660686308083762697e+01 1.980373995313009228e-01 9.762902308772323678e+00 8.430256595349318260e+00 1.931705329278958327e+00 -1.230365216847742715e+02
9.476359736491168917e+00 1.276891545272806106e+01 3.979164305460799245e+00 9.829584207308728949e+00 8.731469284715942081e+00 1.004341587378593026e+00 -3.291029581864082587e+01
5.440960256705475473e+01 5.225073849992297426e+01 4.354220373403422606e+00 7.536755731175365902e+00 5.434441206394311052e+00 -4.887345645577627096e+01 -1.468212024643371251e+03
7.422068616734637914e+00 6.910151802354342898e+00 1.811230134361843547e+00 1.059284983709488870e+01 9.053977274452108759e+00 7.346306518573589628e+00 -1.555315016670394535e+01
5.195868766637303082e+01 5.390654695218375281e+01 2.462034695808764440e+00 7.722256950804039732e+00 6.496921848821206602e+00 -5.164947761860496200e+01 -1.337862210896797706e+03
1.920656194318866028e+01 1.923940594631600831e+01 1.992530099044875214e-01 9.569754876147266387e+00 8.130680286572072646e+00 5.318354078081712899e-01 -1.724556097297168265e+02
2.508844027853648129e+01 2.524690083228050241e+01 1.424904034095792804e+00 9.041311446074272951e+00 7.503767315640216040e+00 -8.379214575613307403e+00 -3.027245166957911806e+02
1.285237794134926901e+02 1.346064227176906627e+02 8.560876630509724805e+00 6.096710766086850697e+00 1.732930124756317802e+00 -3.694253444610629344e+02 -8.247190536255009647e+03
1.762811826833891189e+02 1.800027359607608162e+02 4.801863079918586408e+00 5.565929321830482834e+00 3.633980442051715887e+00 -4.280499490352536327e+02 -1.552553728301814954e+04
1.598054540330715767e+01 1.887976718328730996e+01 6.757444970169689924e+00 9.317176656042340355e+00 6.871473310534945256e+00 7.049158629869181070e-01 -1.156985145845260945e+02
1.606848800172464280e+02 1.586936329716797616e+02 2.520751567867400400e+00 5.786448309104345711e+00 4.095523073000705949e+00 -5.140302313735593316e+02 -1.289782493196938412e+04
5.578624519725058661e+01 6.058566021513829014e+01 6.127694344562423900e+00 7.471583438660330145e+00 5.603431819850738016e+00 -8.277499868083411627e+01 -1.544062175494827670e+03
1.221214435441729478e+02 1.217142558235895535e+02 4.844703023605361203e-01 6.341845015292134846e+00 4.982035200997242619e+00 -2.658606960839301792e+02 -7.444833085547255905e+03
2.225539706560789810e+01 2.037217639722513596e+01 4.695790312738580496e+00 9.479167474687601569e+00 6.027088200263635898e+00 1.478192874311265115e+00 -2.356609481648796702e+02
4.856423873205449659e+00 4.216457191301358876e+00 1.306793782170048379e+00 1.104329316957147000e+01 9.711340565231173727e+00 9.436541983354343799e+00 1.979746909347515071e-01
1.002345398666341652e+02 9.785255929727364332e+01 9.599435885725462470e+00 6.392404258824176289e+00 2.559137436158888779e+00 -1.759718468280572665e+02 -5.011491090028881445e+03
1.105611090693982845e+01 1.352820650529616486e+01 3.118821772593556751e+00 9.662190273244824823e+00 8.528958729233869107e+00 7.509986481380392931e-01 -4.912839308422226026e+01
6.736396361049168391e+00 6.307172976375681195e+00 5.228474137339729211e-01 1.080065197822442968e+01 9.699407981057177608e+00 8.524766585614059977e+00 -1.069911685752357222e+01
4.519700237629295003e+01 5.244225181570416083e+01 8.722643715451505741e+00 7.569760776108068967e+00 3.796488215113555498e+00 -8.317687502561116730e+01 -1.009394110792260676e+03
6.197852128726102450e+01 6.265036736125492922e+01 7.986219785932623383e-01 7.392737482406139371e+00 6.147418851050356459e+00 -8.028634152789550171e+01 -1.908678149368679215e+03
1.175003092342997348e+02 1.156868031751801453e+02 2.019851871178671487e+00 6.194565928628594342e+00 4.703604150271361917e+00 -1.932599415990975444e+02 -6.891170933968976897e+03
1.376263762780994604e+01 1.364234035807808176e+01 2.762688049746858887e+00 9.761692000364700306e+00 8.420889457631524522e+00 2.310738031421376348e+00 -8.271469612815042183e+01
3.219274369577215111e+01 2.826507935004960004e+01 8.011193383156070880e+00 8.956952210414169002e+00 2.919090117565579678e+00 -2.201611226239358565e+00 -5.061959722217841318e+02
1.135856534339175994e+01 1.140403583023008061e+01 1.287319051106996792e-01 1.002035552379550865e+01 8.659956927181006847e+00 3.688419854031993239e+00 -5.251810222099552306e+01
6.986659295137154402e+01 6.828449904109660906e+01 2.132948150702587586e+00 7.354413696685348611e+00 5.764413524042585557e+00 -5.161999144032573383e+01 -2.428680004207265483e+03
5.165018960130589143e+00 4.352308685155061418e+00 1.365964085490340096e+00 1.107413009189226472e+01 9.945379798201306798e+00 9.650936837340466923e+00 -1.348309320199570394e+00
6.280183207012227342e+01 6.343723695909447713e+01 9.529308916689077646e-01 7.280813360207525342e+00 6.018078589946981083e+00 -5.548454829063829408e+01 -1.960044654572864829e+03
5.301999263955981689e+01 5.447861751714808065e+01 1.873755191673136755e+00 7.418918701246499658e+00 6.119561971102690734e+00 -7.073846415944159105e+01 -1.393569408640433949e+03
1.552576843920621741e+02 1.514078340281166675e+02 5.379152926666919576e+00 6.016792678192594224e+00 3.289042145757302471e+00 -3.516475497133620252e+02 -1.204048388028354020e+04
2.095008931840808586e+01 1.788019901569930781e+01 3.474853272331821508e+00 9.745557554328470928e+00 6.294995227819300432e+00 1.879862321956129456e+00 -2.074627201155836076e+02
3.363663287738808805e+01 3.386782735588757021e+01 3.624427949840189345e-01 8.604392726339318287e+00 7.289741942633085614e+00 -1.337208755757565370e+01 -5.537211345550380202e+02
