# SNRtot, SNR220, SNR221, evidence220_221, evidence220, evidence221, nofilter
6.726696202806496494e+00 5.083688086486739088e+00 2.033322431638881156e+00 1.058363627571636911e+01 8.981999926233953602e+00 8.428434580134362974e+00 -1.063381979337100525e+01
3.967021891920191479e+01 3.281136439043681463e+01 1.371734683931828691e+01 7.857247723092486424e+00 3.170490533392426702e+00 8.520792528099350172e-01 -7.748727334396479591e+02
1.416982610420813771e+01 1.076862104981085722e+01 5.556153658009878704e+00 9.122998848498664159e+00 6.949269908678556540e+00 5.409908096183908555e+00 -8.840158480269451502e+01
4.231000030965535785e+01 4.034297378271146073e+01 3.193662618897864292e+00 7.090669131840867223e+00 5.391113296607322525e+00 3.070499694014550141e+00 -8.830776619924636179e+02
2.352408917934735388e+00 2.319937713812188385e+00 2.429262882052322103e-01 1.158072831602110853e+01 1.100951123998299686e+01 1.122685849875990272e+01 9.223487250465227660e+00
5.811389460994458886e+02 5.634503733247078117e+02 3.176836055397103209e+01 2.348064591943846313e+00 -1.888620904631593334e+01 -5.390978368423076716e+01 -1.688492469356782676e+05
8.912881380501114847e+01 8.643260916158045859e+01 3.947091483147354030e+00 6.210868532792082064e+00 4.167884814370184543e+00 2.222632986485955975e+00 -3.959982324035117927e+03
2.280017704348943752e+01 2.086378134127825490e+01 2.453659942005132155e+00 9.177384721638494725e+00 7.549183056344601184e+00 5.272154957182809909e+00 -2.479336354981767556e+02
1.938572618596298014e+01 1.876035838453026017e+01 7.453233208934809673e-01 8.646643559566992820e+00 7.214467194747384404e+00 4.938084580108843546e+00 -1.759127887695107404e+02
1.769596648688953735e+02 1.449550734594356243e+02 4.431189732688471139e+01 4.939154805327190978e+00 -2.632289526664863999e+01 -3.106241169478404984e+01 -1.564537109414682709e+04
7.533567274904960698e+01 7.192113516841595811e+01 7.485566199429324108e+00 5.843161736076395663e+00 3.390126375191524488e+00 1.322420803730979033e+00 -2.825741393166892976e+03
6.903935914836784704e+00 5.785703123865099329e+00 1.797817801583065922e+00 1.052948470692114391e+01 9.060168102218819186e+00 7.973363631028038689e+00 -1.184176444903195069e+01
2.391310483629610406e+00 2.505727992320626818e+00 2.486856466034746971e-01 1.138967006297852791e+01 1.080267195544866432e+01 1.076067062917648087e+01 9.131218194496224072e+00
3.253696632131343414e+00 2.455405649657899314e+00 9.385229481000351148e-01 1.143845310947094163e+01 1.061837856656184975e+01 1.089715856537430660e+01 6.697130222083240270e+00
2.554256292539782436e+01 2.849678933246939039e+01 3.416722160049215695e+00 8.370989457335893391e+00 6.639740669601658318e+00 -1.456848198002897377e+01 -3.142208592898990673e+02
3.074505951429038930e+00 2.192820534478248096e+00 9.563580506357414190e-01 1.127774754717471772e+01 1.041868532907170675e+01 1.061651248371085110e+01 7.264107686368374672e+00
3.433570820098707177e+00 3.478731110052946107e+00 5.706483957698504916e-02 1.112255259255341322e+01 1.037925136460085085e+01 1.001610714703601346e+01 6.095696820738009336e+00
3.314460875807426419e+02 2.620521547992852902e+02 7.901162012108815702e+01 4.194631394312039241e+00 -1.228734397475430171e+02 -1.297732906416316325e+02 -5.491626408518161043e+04
2.951867670909607355e+01 3.579340537848284498e+01 9.301064716331412185e+00 7.195539466513036331e+00 3.326716160270200895e+00 1.080843225437427169e+00 -4.236857362190107779e+02
2.709613237888678441e+02 2.318968063895567866e+02 6.543802258204925693e+01 2.101514150361490252e+00 -8.278047805410616888e+01 -8.446176877755090118e+01 -3.669802909359877958e+04
2.855762449641418854e+01 2.858615887009532130e+01 2.379549929553560761e-01 8.409688037148836059e+00 6.937043439183996796e+00 -1.995952934080725072e+01 -3.957785573300432134e+02
1.702929390968284329e+00 1.490355313066987986e+00 6.148025291960287353e-01 1.159622775801101646e+01 1.122518816390790874e+01 1.130396590393747935e+01 1.054041685374285819e+01
2.069091988466066567e+00 2.036097386830875600e+00 1.571202135679727885e-01 1.151370294729030874e+01 1.108218043062738722e+01 1.106737102515765159e+01 9.849830280687433159e+00
3.968451638189599180e+02 3.958610639987456352e+02 2.223163299444039342e+00 -1.306322289622303234e+00 1.022834843229501800e+00 -3.680971661878297851e+01 -7.873105162213952281e+04
6.596693535007200460e+00 6.406429202359979591e+00 2.153302063833626434e-01 1.000810779985131660e+01 8.966815020669001157e+00 7.648405991219564548e+00 -9.767781688348234681e+00
2.887760247106455154e+02 2.956905089264651565e+02 9.712853723833282160e+00 -5.240741783663894537e+00 -5.191888497797383373e+00 -1.399264208872527782e+01 -4.168380582273261825e+04
9.997590253088466739e+01 1.251146280663447641e+02 3.919761564968274570e+01 5.103704878518072974e+00 -5.278222462648247415e+01 -7.994254748341617756e+01 -4.985600142323421096e+03
1.932731433973744473e+01 1.654404511373046205e+01 3.287189402721368836e+00 9.439716929006676693e+00 7.550176772261011138e+00 6.979782815694868248e-02 -1.747821386844557026e+02
2.368279287379957410e+01 2.153755675764530508e+01 3.226493495530839084e+00 9.049784986792873909e+00 7.302563330942036579e+00 5.013991096145922199e+00 -2.684469380425912846e+02
5.084177488951642658e+02 4.840767234125601703e+02 2.815809259502288242e+01 2.701951826784519284e+00 -1.756371380335937005e+01 -1.796033846750890461e+01 -1.292323132947040867e+05
7.504470151253699761e+00 7.958535821866643545e+00 9.037847397624286794e-01 1.030388207191411709e+01 9.312412848377341845e+00 5.601773849787331727e+00 -1.616813501647419571e+01
