# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
4.383261661080425853e+01 4.222949442871064463e+01 4.038654112551752462e+01 3.877197286220593497e+01 1.660778826107631900e+01 1.629486499540916355e+01 -4.284690751684863699e+02 -4.338227447202853000e+02 -4.361359898085353848e+02 -1.348037537261329589e+03
1.540380498400054954e+01 1.451748943173771167e+01 1.815978819302217317e+01 1.802242865076516409e+01 9.272641215953102645e+00 7.968578801246780863e+00 -4.162970490338271361e+02 -4.211816314726445967e+02 -4.234599777667103240e+02 -5.287762404654469037e+02
2.214916739146019253e+01 2.153315856948114160e+01 1.947476968644821227e+01 1.906009905135828220e+01 6.229729922675909748e+00 5.198475160487613600e+00 -4.017373948982646539e+02 -4.096870504200828123e+02 -4.047292362748240180e+02 -6.373165982353823438e+02
7.501729305183028274e+00 9.146028129694977693e+00 1.019734359203347118e+01 1.141420548240085608e+01 5.455415001006957532e+00 5.658523061155181111e+00 -3.969092724058851331e+02 -3.982725278445515187e+02 -4.000818737280303594e+02 -4.222789512461695836e+02
5.813877196146815152e+01 5.766360326257489533e+01 4.440936484896878511e+01 4.384352246822405164e+01 1.599461618934404328e+01 1.583092287706885415e+01 -5.256515245167748844e+02 -5.316085782074110284e+02 -5.303412518589979072e+02 -2.079411400387602043e+03
2.163982061959491432e+01 2.131252077084291585e+01 2.007192263516323294e+01 2.002843998317985097e+01 1.034936309924286313e+01 9.721398387157114129e+00 -3.893960473705712957e+02 -3.917702034082715841e+02 -3.920987018904626211e+02 -6.098534970069931660e+02
2.252931990774378690e+01 2.341601552467776415e+01 1.664927552271641886e+01 1.754839133999191958e+01 6.816237227981797986e+00 7.482442434859206237e+00 -4.154536437204602066e+02 -4.178669554250402598e+02 -4.267126943226535332e+02 -6.482136826750515866e+02
3.811283633970379014e+01 3.818346001193437189e+01 3.341899109713991578e+01 3.371244356162262079e+01 1.014625041239376912e+01 9.378964947219492032e+00 -4.735111471865154726e+02 -4.850522459354537546e+02 -4.807296593552612194e+02 -1.143395442536512974e+03
3.012806540990126436e+01 3.086784827778638629e+01 4.392887110567437503e+01 4.492875052832171434e+01 1.962942899175613576e+01 1.843102419443564699e+01 -3.897718245618873993e+02 -4.120853269188645527e+02 -4.190618575714554481e+02 -8.413609291768570984e+02
2.919867724898128003e+01 3.163595935877609833e+01 3.969317475663733319e+01 4.213227221332106609e+01 2.099687636488191345e+01 1.969399385037404215e+01 -4.019929282297665054e+02 -4.235427353932560095e+02 -5.358734625337508533e+02 -8.238149274755506895e+02
