# SNRtot_MF, SNRtot_opt, SNR220_MF, SNR220_opt, SNR221_MF,		     SNR221_opt, evidence220_221, evidence220, evidence221, nofilter
3.901132821886107394e+01 3.835081326656725764e+01 3.072601741745563331e+01 3.019698989805656808e+01 1.012310760756420613e+01 9.094304722506558747e+00 -4.031693316273001528e+02 -4.113062573555803283e+02 -4.129670384389316382e+02 -1.153704250049317352e+03
3.833076997461111546e+01 3.906855567506702442e+01 2.871589749537825043e+01 2.936616311278672242e+01 9.785002047734066011e+00 1.069465422725764725e+01 -4.057171735170637703e+02 -4.093990588400309321e+02 -4.116943090467796083e+02 -1.134072071933254620e+03
3.868049974233436217e+01 3.811355101679541946e+01 3.026114762345135389e+01 2.972090108407125086e+01 9.854780483179153450e+00 9.254902156778621602e+00 -4.252347446987224657e+02 -4.281116250591020389e+02 -4.303899367498484594e+02 -1.167972864749144492e+03
6.681842996417698544e+01 6.647322182956324355e+01 4.989235499990348899e+01 4.954926417608890432e+01 1.935589704086514473e+01 1.904360325035807833e+01 -4.361780475626848670e+02 -4.439781091836691758e+02 -4.468915537195592833e+02 -2.630797644593134009e+03
2.878018315551760153e+01 2.723907922950261096e+01 2.210119318124996468e+01 2.066094944556262547e+01 9.221959359946648505e+00 7.617586518226571179e+00 -4.224099251869691898e+02 -4.260407478470958722e+02 -4.285766910740578055e+02 -8.158661406244908676e+02
1.718893648015531994e+01 1.590221894437881289e+01 1.352521813261286354e+01 1.209729630521038857e+01 4.989251992095071309e+00 4.236891283950600773e+00 -3.577917264355085081e+02 -3.586703891098988493e+02 -3.660323589454928879e+02 -5.011400720755248130e+02
6.128533833718739032e+01 6.271334433437758804e+01 4.491728760394894238e+01 4.630446338001176088e+01 1.669241833289238031e+01 1.809207030536443739e+01 -3.838208697516435564e+02 -3.903314890880331518e+02 -3.946517994046920421e+02 -2.251178223156929562e+03
1.606598772814264109e+01 1.577411544327004655e+01 1.196349782674647244e+01 1.159338438793034065e+01 4.678375493994688661e+00 4.610451616028263366e+00 -3.883458551818061437e+02 -3.913135898863832267e+02 -3.937262636004140859e+02 -5.128489737269314901e+02
3.661007400827292457e+01 3.649358376697788486e+01 2.883185295631742306e+01 2.880634376586482048e+01 9.000363033537695401e+00 8.591063306126525134e+00 -4.133486414088648075e+02 -4.189960654388904118e+02 -4.197097817356363407e+02 -1.075816301366908192e+03
1.544137320368264987e+01 1.368816454225985701e+01 1.258037062079701762e+01 1.092340066652342934e+01 5.033818176717449688e+00 3.177491730814734350e+00 -3.794930220514069106e+02 -3.832149547992647172e+02 -3.823734563924887766e+02 -4.939713358264566523e+02
6.253201217982260829e+01 6.278629101881593755e+01 4.603681916102942751e+01 4.631627467297609257e+01 1.794744392238428077e+01 1.811426750134149444e+01 -3.955436747192423468e+02 -4.024246992455653640e+02 -4.047866371322775194e+02 -2.341299977529563876e+03
2.604847429174706619e+01 2.603834305968824125e+01 1.990289668305808490e+01 2.001561589545956465e+01 8.308476960245840814e+00 7.993216520474573095e+00 -4.314944773455531504e+02 -4.372505231269923911e+02 -4.365393952875524519e+02 -7.306553822568937449e+02
2.106886852361535745e+01 2.228342126640671594e+01 1.663085062961890870e+01 1.780967526367504661e+01 3.962374799076720411e+00 5.142675973710055359e+00 -4.046270832690252632e+02 -4.048043309770781661e+02 -4.068130727290511004e+02 -6.148300240556858398e+02
